model,source_stem,case,feature,txt_path,java_path,output_valid,output_mode,output_warnings,spec_valid,spec_issue_count,syntax_valid,syntax_error_count,syntax_warning_count,compile_status,compile_error_count,score_validate_output,score_validate_spec,score_validate_syntax,score_compile,score_deepeval,score_final,judgement,deepeval_reason
llama-3.3-70b-instruct,evaluation-results-llama-login_6,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_6\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_6\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-login_7,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_7\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_7\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-login_8,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_8\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_8\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-login_9,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_9\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_9\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-rbac_1,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_1\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_1\case-001\AuditLogTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-rbac_10,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_10\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_10\case-001\AuditLogTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-rbac_2,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_2\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_2\case-001\AuditLogTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-rbac_3,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_3\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_3\case-001\AuditLogTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-rbac_4,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_4\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_4\case-001\AuditLogTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-rbac_5,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_5\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_5\case-001\AuditLogTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-rbac_6,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_6\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_6\case-001\AuditLogTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-rbac_7,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_7\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_7\case-001\AuditLogTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-rbac_8,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_8\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_8\case-001\AuditLogTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-rbac_9,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_9\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_9\case-001\AuditLogTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-transfer_1,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_1\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_1\case-001\TransferTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-transfer_10,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_10\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_10\case-001\TransferTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-transfer_2,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_2\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_2\case-001\TransferTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-transfer_3,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_3\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_3\case-001\TransferTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-transfer_4,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_4\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_4\case-001\TransferTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-transfer_5,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_5\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_5\case-001\TransferTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-transfer_6,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_6\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_6\case-001\TransferTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-transfer_7,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_7\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_7\case-001\TransferTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-transfer_8,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_8\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_8\case-001\TransferTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
llama-3.3-70b-instruct,evaluation-results-llama-transfer_9,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_9\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_9\case-001\TransferTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
mistral-small-3.1-24b-instruct,evaluation-results-mistral-login_1,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_1\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_1\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
mistral-small-3.1-24b-instruct,evaluation-results-mistral-login_10,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_10\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_10\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
mistral-small-3.1-24b-instruct,evaluation-results-mistral-login_2,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_2\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_2\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
mistral-small-3.1-24b-instruct,evaluation-results-mistral-login_3,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_3\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_3\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
mistral-small-3.1-24b-instruct,evaluation-results-mistral-login_4,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_4\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_4\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
mistral-small-3.1-24b-instruct,evaluation-results-mistral-login_5,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_5\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_5\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
mistral-small-3.1-24b-instruct,evaluation-results-mistral-login_6,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_6\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_6\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
mistral-small-3.1-24b-instruct,evaluation-results-mistral-login_7,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_7\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_7\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
mistral-small-3.1-24b-instruct,evaluation-results-mistral-login_8,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_8\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_8\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
mistral-small-3.1-24b-instruct,evaluation-results-mistral-login_9,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_9\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_9\case-001\SecureBankLoginTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_1,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_1\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_1\case-001\SecureBankLoginE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_10,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_10\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_10\case-001\SecureBankLoginE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_2,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_2\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_2\case-001\SecureBankLoginE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_3,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_3\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_3\case-001\SecureBankLoginE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_4,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_4\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_4\case-001\SecureBankLoginE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_5,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_5\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_5\case-001\SecureBankLoginE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_6,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_6\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_6\case-001\SecureBankLoginE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_7,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_7\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_7\case-001\SecureBankLoginE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_8,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_8\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_8\case-001\SecureBankLoginE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_9,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_9\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_9\case-001\SecureBankLoginE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-rbac_1,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_1\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_1\case-001\AuditLogRBACTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-rbac_10,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_10\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_10\case-001\AuditLogRBACTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-rbac_2,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_2\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_2\case-001\AuditLogRBACTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-rbac_3,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_3\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_3\case-001\AuditLogRBACTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-rbac_4,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_4\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_4\case-001\AuditLogRBACTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-rbac_5,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_5\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_5\case-001\AuditLogRBACTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-rbac_6,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_6\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_6\case-001\AuditLogRBACTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-rbac_7,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_7\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_7\case-001\AuditLogRBACTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-rbac_8,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_8\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_8\case-001\AuditLogRBACTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
