"Path","Model","SourceStem","Case","FileName","TestMethod","ActionCount","WarningCount","ActionTypes","Warnings"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gemma-3n-e4b-it\evaluation-results-gemma-transfer_8\case-001\TransferTest.java","gemma-3n-e4b-it","evaluation-results-gemma-transfer_8","case-001","TransferTest.java","testSuccessfulTransfer","9","0","navigate, fill, fill, click, click, fill, fill, fill, click",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gemma-3n-e4b-it\evaluation-results-gemma-transfer_8\case-001\TransferTest.java","gemma-3n-e4b-it","evaluation-results-gemma-transfer_8","case-001","TransferTest.java","testInsufficientFunds","9","0","navigate, fill, fill, click, click, fill, fill, fill, click",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gemma-3n-e4b-it\evaluation-results-gemma-transfer_8\case-001\TransferTest.java","gemma-3n-e4b-it","evaluation-results-gemma-transfer_8","case-001","TransferTest.java","testInvalidAccountNumber","9","0","navigate, fill, fill, click, click, fill, fill, fill, click",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gemma-3n-e4b-it\evaluation-results-gemma-transfer_9\case-001\TransferTest.java","gemma-3n-e4b-it","evaluation-results-gemma-transfer_9","case-001","TransferTest.java","testSuccessfulTransfer","9","0","navigate, fill, fill, click, click, fill, fill, fill, click",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gemma-3n-e4b-it\evaluation-results-gemma-transfer_9\case-001\TransferTest.java","gemma-3n-e4b-it","evaluation-results-gemma-transfer_9","case-001","TransferTest.java","testInsufficientFunds","9","0","navigate, fill, fill, click, click, fill, fill, fill, click",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gemma-3n-e4b-it\evaluation-results-gemma-transfer_9\case-001\TransferTest.java","gemma-3n-e4b-it","evaluation-results-gemma-transfer_9","case-001","TransferTest.java","testInvalidAccountNumber","9","0","navigate, fill, fill, click, click, fill, fill, fill, click",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_1\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_1","case-001","LoginE2ETest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_1\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_1","case-001","LoginE2ETest.java","testSuccessfulLoginWithMFA","6","0","wait, clear, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_1\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_1","case-001","LoginE2ETest.java","testLoginFailureWrongPassword","2","0","wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_1\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_1","case-001","LoginE2ETest.java","testAccountLockAfterThreeFailures","6","0","wait, wait, wait, assert_true, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_10\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_10","case-001","LoginE2ETest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_10\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_10","case-001","LoginE2ETest.java","testSuccessfulLoginWithMFA","6","0","wait, clear, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_10\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_10","case-001","LoginE2ETest.java","testLoginFailureWrongPassword","2","0","wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_10\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_10","case-001","LoginE2ETest.java","testAccountLockAfterThreeFailures","6","0","wait, wait, wait, assert_true, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_2\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_2","case-001","LoginE2ETest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_2\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_2","case-001","LoginE2ETest.java","testSuccessfulLoginWithMFA","6","0","wait, clear, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_2\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_2","case-001","LoginE2ETest.java","testLoginFailureWrongPassword","2","0","wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_2\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_2","case-001","LoginE2ETest.java","testAccountLockAfterThreeFailures","6","0","wait, wait, wait, assert_true, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_3\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_3","case-001","LoginE2ETest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_3\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_3","case-001","LoginE2ETest.java","testSuccessfulLoginWithMFA","6","0","wait, clear, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_3\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_3","case-001","LoginE2ETest.java","testLoginFailureWrongPassword","2","0","wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_3\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_3","case-001","LoginE2ETest.java","testAccountLockAfterThreeFailures","6","0","wait, wait, wait, assert_true, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_4\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_4","case-001","LoginE2ETest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_4\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_4","case-001","LoginE2ETest.java","testSuccessfulLoginWithMFA","6","0","wait, clear, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_4\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_4","case-001","LoginE2ETest.java","testLoginFailureWrongPassword","2","0","wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_4\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_4","case-001","LoginE2ETest.java","testAccountLockAfterThreeFailures","6","0","wait, wait, wait, assert_true, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_5\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_5","case-001","LoginE2ETest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_5\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_5","case-001","LoginE2ETest.java","testSuccessfulLoginWithMFA","6","0","wait, clear, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_5\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_5","case-001","LoginE2ETest.java","testLoginFailureWrongPassword","2","0","wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_5\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_5","case-001","LoginE2ETest.java","testAccountLockAfterThreeFailures","6","0","wait, wait, wait, assert_true, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_6\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_6","case-001","LoginE2ETest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_6\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_6","case-001","LoginE2ETest.java","testSuccessfulLoginWithMFA","6","0","wait, clear, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_6\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_6","case-001","LoginE2ETest.java","testLoginFailureWrongPassword","2","0","wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_6\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_6","case-001","LoginE2ETest.java","testAccountLockAfterThreeFailures","6","0","wait, wait, wait, assert_true, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_7\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_7","case-001","LoginE2ETest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_7\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_7","case-001","LoginE2ETest.java","testSuccessfulLoginWithMFA","6","0","wait, clear, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_7\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_7","case-001","LoginE2ETest.java","testLoginFailureWrongPassword","2","0","wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_7\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_7","case-001","LoginE2ETest.java","testAccountLockAfterThreeFailures","6","0","wait, wait, wait, assert_true, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_8\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_8","case-001","LoginE2ETest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_8\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_8","case-001","LoginE2ETest.java","testSuccessfulLoginWithMFA","6","0","wait, clear, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_8\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_8","case-001","LoginE2ETest.java","testLoginFailureWrongPassword","2","0","wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_8\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_8","case-001","LoginE2ETest.java","testAccountLockAfterThreeFailures","6","0","wait, wait, wait, assert_true, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_9\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_9","case-001","LoginE2ETest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_9\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_9","case-001","LoginE2ETest.java","testSuccessfulLoginWithMFA","6","0","wait, clear, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_9\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_9","case-001","LoginE2ETest.java","testLoginFailureWrongPassword","2","0","wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-login_9\case-001\LoginE2ETest.java","gpt-oss-20b","evaluation-results-groq-login_9","case-001","LoginE2ETest.java","testAccountLockAfterThreeFailures","6","0","wait, wait, wait, assert_true, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_1\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_1","case-001","AuditLogRBACTest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_1\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_1","case-001","AuditLogRBACTest.java","adminCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_1\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_1","case-001","AuditLogRBACTest.java","customerCannotSeeAuditTab","1","0","assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_1\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_1","case-001","AuditLogRBACTest.java","auditorCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_10\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_10","case-001","AuditLogRBACTest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_10\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_10","case-001","AuditLogRBACTest.java","adminCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_10\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_10","case-001","AuditLogRBACTest.java","customerCannotSeeAuditTab","1","0","assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_10\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_10","case-001","AuditLogRBACTest.java","auditorCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_2\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_2","case-001","AuditLogRBACTest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_2\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_2","case-001","AuditLogRBACTest.java","adminCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_2\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_2","case-001","AuditLogRBACTest.java","customerCannotSeeAuditTab","1","0","assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_2\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_2","case-001","AuditLogRBACTest.java","auditorCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_3\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_3","case-001","AuditLogRBACTest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_3\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_3","case-001","AuditLogRBACTest.java","adminCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_3\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_3","case-001","AuditLogRBACTest.java","customerCannotSeeAuditTab","1","0","assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_3\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_3","case-001","AuditLogRBACTest.java","auditorCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_4\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_4","case-001","AuditLogRBACTest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_4\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_4","case-001","AuditLogRBACTest.java","adminCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_4\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_4","case-001","AuditLogRBACTest.java","customerCannotSeeAuditTab","1","0","assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_4\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_4","case-001","AuditLogRBACTest.java","auditorCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_5\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_5","case-001","AuditLogRBACTest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_5\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_5","case-001","AuditLogRBACTest.java","adminCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_5\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_5","case-001","AuditLogRBACTest.java","customerCannotSeeAuditTab","1","0","assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_5\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_5","case-001","AuditLogRBACTest.java","auditorCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_6\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_6","case-001","AuditLogRBACTest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_6\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_6","case-001","AuditLogRBACTest.java","adminCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_6\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_6","case-001","AuditLogRBACTest.java","customerCannotSeeAuditTab","1","0","assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_6\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_6","case-001","AuditLogRBACTest.java","auditorCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_7\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_7","case-001","AuditLogRBACTest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_7\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_7","case-001","AuditLogRBACTest.java","adminCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_7\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_7","case-001","AuditLogRBACTest.java","customerCannotSeeAuditTab","1","0","assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_7\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_7","case-001","AuditLogRBACTest.java","auditorCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_8\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_8","case-001","AuditLogRBACTest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_8\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_8","case-001","AuditLogRBACTest.java","adminCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_8\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_8","case-001","AuditLogRBACTest.java","customerCannotSeeAuditTab","1","0","assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_8\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_8","case-001","AuditLogRBACTest.java","auditorCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_9\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_9","case-001","AuditLogRBACTest.java","setUp","1","0","navigate",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_9\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_9","case-001","AuditLogRBACTest.java","adminCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_9\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_9","case-001","AuditLogRBACTest.java","customerCannotSeeAuditTab","1","0","assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\gpt-oss-20b\evaluation-results-groq-rbac_9\case-001\AuditLogRBACTest.java","gpt-oss-20b","evaluation-results-groq-rbac_9","case-001","AuditLogRBACTest.java","auditorCanViewAuditLog","5","0","wait, click, wait, assert_true, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_1\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_1","case-001","SecureBankLoginTest.java","testSuccessfulLogin","9","0","fill, fill, fill, click, wait, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_1\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_1","case-001","SecureBankLoginTest.java","testFailedLogin","6","0","fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_1\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_1","case-001","SecureBankLoginTest.java","testAccountLock","7","0","fill, fill, fill, click, wait, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_10\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_10","case-001","SecureBankLoginTest.java","testSuccessfulLogin","9","0","fill, fill, fill, click, wait, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_10\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_10","case-001","SecureBankLoginTest.java","testFailedLogin","6","0","fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_10\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_10","case-001","SecureBankLoginTest.java","testAccountLock","7","0","fill, fill, fill, click, wait, wait, assert_text",""
