model,source_stem,case,feature,txt_path,java_path,spec_path,prompt_path,ui_context_path,deterministic_score,prompt_score,representative_testability_score,final_score,judgement,rule_issue_count,rule_issues,reason_prompt,reason_representative_testability,has_java_block,has_section_b,has_junit_jupiter,has_webdriver,has_webdriverwait,has_before_each,has_after_each,has_test,test_count,test_count_2_to_3,single_public_class,uses_chromedriver,uses_base_url_env,uses_localhost_fallback,uses_thread_sleep,has_dummy_assert,mentions_admin,mentions_auditor,mentions_customer,rbac_role_tokens_ok
mistral-small-3.1-24b-instruct,evaluation-results-mistral-login_9,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_9\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_9\case-001\SecureBankLoginTest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-login.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,0.9467,0.7,0.5,0.7487,review,1,['(B) 仕様と実装の不整合・不足情報 がありません'],(A)としてJUnit5+SeleniumのJavaコードブロックがあり、単一publicクラス・@BeforeEach/@AfterEach・WebDriverWait使用・Thread.sleep不使用・BASE_URL環境変数優先とlocalhostフォールバック・テスト数3件など主要な必須条件は満たしている。一方で出力形式上は(B)セクションが明示されておらず、要求された『(B) 仕様と実装の不整合・不足情報』の構造に従っていない（末尾に「- 特になし」だけでセクション見出しがない）。またJUnitのassert系としてJavaの組み込みassertを使っており、JUnitのAssertions利用が期待される点も品質面で弱い。,代表的シナリオとしては「正常ログイン→MFA成功」「認証失敗」「3回失敗→ロック」で2〜3本に収まっており、要求の主要リスク（MFAと試行制限）を押さえている点は良い。一方でJUnitとしての実行可能性が弱く、assert文がJavaの組み込みassertでorg.junit.jupiter.api.Assertionsを使っていないため設定次第で無効化されうる。さらにロック試験のループ内でusername/password/roleに対してsendKeysを繰り返すだけでclearしておらず入力が累積して決定的に失敗しやすい。roleもUIコンテキストのrole_value（customer等）ではなくラベル「一般顧客」をsendKeysしており、select要素想定ならSelect利用等が必要。MFA画面遷移の検証も#loginScreenのhidden確認などがなく観測性が限定的。加えて出力形式上(B)が必須なのにセクション見出しがなく、差分/不足情報も『特になし』で、ロック中メッセージのパターンや監査ログ等未検証のギャップを開示できていない。,True,False,True,True,True,True,True,True,3,True,True,True,True,True,False,False,False,False,False,True
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_1,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_1\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_1\case-001\SecureBankLoginE2ETest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-login.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,1.0,0.8,0.7,0.855,pass,0,[],(A)がJUnit5+SeleniumのJavaコードブロックで提示され、(B)も3〜6件の箇条書きで付いており、出力順や冗長な前置き禁止にも概ね準拠している。@BeforeEach/@AfterEachでdriver初期化・終了があり、WebDriverWaitを使用していてThread.sleepも無い。テストは正常ログイン+MFA成功、認証失敗3回ロック、MFA失敗の計3件で「1テスト=1シナリオ」も概ね守れている。一方で、コード内でSelectを使うのに import org.openqa.selenium.support.ui.Select; が欠けており、そのままではコンパイル不可になり得る点がpromptの『JUnitで実行可能』要件に対する大きな欠点。また baseUrl に '#loginScreen' を直接付けて遷移しているが、実アプリがフラグメント遷移を許すかは不明で、安定性の観点で弱い。その他はセレクタや文言の優先利用・BASE_URL優先とlocalhostフォールバックなど要求に沿っている。,"代表的な3シナリオ（正常ログイン+MFA成功、認証失敗3回でロック、MFA失敗）を選べており、要求された「基本認証・MFA・ログイン試行制限」を直接カバーしている点は良い。各テストも前提（#loginScreenへ遷移）→入力→クリック→画面遷移/エラーメッセージ検証が明確で、WebDriverWaitで可視要素を待っており自動化向き。assertで#dashboard表示や#mfaError文言、ロック文言の正規表現など観測可能な結果を検証できている。一方でコードがそのままではコンパイル不備（Selectを使用しているのに import org.openqa.selenium.support.ui.Select; がない）で実行可能性が落ちる。またdriver.get(baseUrl + ""#loginScreen"") はハッシュ遷移前提で、実装がサーバ側ルーティングの場合不安定になり得る点がセレクタ安定性・遷移の前提として弱い。さらに(B)で監査ログ検証不可や試行回数リセット不明、ロック解除待ち未実装など不足情報の開示はできているが、重要要件の一部（監査ログ記録）は未検証のままである。",True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,False,False,False,True
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_10,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_10\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_10\case-001\SecureBankLoginE2ETest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-login.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,1.0,0.8,0.7,0.855,pass,0,[],(A)→(B)の順で出力され、(B)も明示されているため構造要件は満たしている。Javaの ```java``` ブロックがあり、JUnit5（org.junit.jupiter）+ Selenium4でChromeDriverを使い、@BeforeEach/@AfterEachで初期化・終了も実装されている。テスト数は3件で、正常ログイン+MFA、認証失敗3回ロック、MFA失敗と入力の要求範囲（ログイン機能の代表2〜3シナリオ）に整合。待機はWebDriverWait/ExpectedConditionsで、Thread.sleepもなく制約順守。ただしコード内で Select を使用しているのに import（org.openqa.selenium.support.ui.Select）がなく、このままではコンパイル不能で「JUnitで実行可能」に抵触しうる点が大きな欠点。,代表的なログイン機能のコアフローに対して3本（正常系ログイン+MFA成功、認証失敗3回でロック、MFA失敗）を提示しており、2〜3件という要件と「1テスト=1シナリオ」に概ね沿っている。各テストはBASE_URL優先＋localhostフォールバック、@BeforeEach/@AfterEach、WebDriverWaitでの可視化待ち、具体的なUI操作（#username/#password/#role、ボタン文言クリック）とUI上の期待結果（#mfaScreen/#dashboard表示、#loginError/#mfaError文言一致）をassertで検証しており実行可能性が高い。ロック中メッセージは動的秒数に対して正規表現で検証するなど自動化適性もある。一方で、コードがSelectを使用しているのに importがなくコンパイル不能になる重大欠陥がある点、ロック試行テストが「ロック後の再試行」まで含めておりシナリオがやや肥大、ロック回数カウンタのリセット手段不明でテストの独立性/決定性にリスクがある点は減点。ただしこれらの不確実性は(B)で複数明示されている。,True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,False,False,False,True
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_2,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_2\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_2\case-001\SecureBankLoginE2ETest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-login.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,1.0,0.8,0.7,0.855,pass,0,[],"プロンプトの指示（(A)を先にJavaの```java```ブロックで提示、JUnit5+Selenium4、ChromeDriver、WebDriverWait使用、@BeforeEach/@AfterEachあり、2〜3件の代表テスト、BASE_URL環境変数優先＋localhostフォールバック、Thread.sleep不使用、(B)を3〜6件の箇条書き）に概ね忠実。実際に単一publicクラスで@Testが3本（正常系ログイン+MFA、3回失敗でロック、MFA失敗）と「1テスト=1シナリオ」も維持し、UIコンテキストのIDや文言・メッセージパターンを優先利用している。(B)も6点で不足情報を短く列挙できている。一方、提示コード内でSelectを使用しているのに import org.openqa.selenium.support.ui.Select; が欠けており、このままだとコンパイル不能で「JUnitで実行可能」要件に抵触する点が大きな減点要素。また driver.get(baseUrl + ""#loginScreen"") は一般的にはパスではなくフラグメントなのでアプリ側ルーティング次第で不安定になり得るが、明示的禁止ではないため軽微。","2〜3本のE2Eとしてログイン成功(MFA含む)、認証失敗3回ロック、MFA失敗の3シナリオを選んでおり、要求機能（基本認証/MFA/試行制限）に直接一致して代表性もある。各テストはUI操作と画面要素（#mfaScreen/#dashboard/#loginError/#mfaError 等）に基づく明確なアサーションがあり自動化可能で、BASE_URL優先やWebDriverWait、Before/Afterなど必須条件も満たす。一方でコードがそのままではコンパイル不能（Selectのimport不足、java.util.NoSuchElementException未使用、driver.get(baseUrl + ""#loginScreen"")は期待URLが""/#""等の場合に不安定）など実行可能性に欠陥があり、ロック試行はカウンタの初期化手段不明でテストの独立性が弱い点も減点。ただしこれらの不足は(B)で概ね開示されている。",True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,False,False,False,True
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_3,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_3\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_3\case-001\SecureBankLoginE2ETest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-login.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,1.0,0.8,0.7,0.855,pass,0,[],"(A)→(B)の順で出力され、(B)も3〜6件の箇条書きで提示されており、全体としてプロンプト準拠。JUnit5（org.junit.jupiter）+ Selenium 4の単一publicクラスで、@BeforeEach/@AfterEach、ChromeDriver、BASE_URL環境変数優先＋localhostフォールバック、WebDriverWait使用、Thread.sleep不使用、テスト数3件（正常ログイン+MFA、3回失敗ロック、MFA失敗）といった必須条件を満たしている。一方でコードがそのままではコンパイル不能で、Selectを使用しているのに import org.openqa.selenium.support.ui.Select; が欠けている点が大きな減点要因。また driver.get(baseUrl + ""#loginScreen"") はルーティング仕様が不明で、画面遷移の安定性に影響しうる。","テストは対象機能（基本認証→MFA遷移、MFA失敗、ログイン試行制限3回ロック）に対して代表的な3シナリオをE2Eとして押さえており、UI遷移（#mfaScreen/#dashboard）やエラーメッセージ（#loginError/#mfaError）をDOMで検証していて観測可能性も高い。WebDriverWaitを使い固定sleepなし、BASE_URL環境変数＋localhostフォールバック、@BeforeEach/@AfterEachもあり実行形として概ね具体的。一方でコードがそのままではコンパイル不能で、Selectを使用しているのに import org.openqa.selenium.support.ui.Select; が欠けている点が致命的。さらに driver.get(baseUrl + ""#loginScreen"") はハッシュ遷移前提で、実際に/login等のパスが必要な実装だと不安定になり得るなど前提依存もあるが、(B)で動的残り回数、ロック解除待ち未検証、試行回数リセット手段不明、監査ログ検証不可などのギャップ開示は適切。",True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,False,False,False,True
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_4,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_4\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_4\case-001\SecureBankLoginE2ETest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-login.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,1.0,0.8,0.7,0.855,pass,0,[],"(A)→(B)の順で、Javaの ```java``` ブロック内にJUnit5+Seleniumの単一クラスを提示し、テスト数も3件で「1テスト=1シナリオ」になっており、@BeforeEach/@AfterEach、WebDriverWait、BASE_URL優先＋localhostフォールバック、Thread.sleep不使用など必須条件を概ね満たしている。(B)も箇条書きで6件以内。主要な弱点は、コード内でSelectを使用しているのに import org.openqa.selenium.support.ui.Select; がなくコンパイル不成立となる点で、プロンプトの「JUnitで実行可能」を損ねる。またdriver.get(baseUrl + ""#loginScreen"") は通常フラグメント遷移であり実装依存の可能性があるが、UIコンテキストの初期画面指定に沿う意図はある。","3つのテストは「正常ログイン→MFA成功」「認証失敗3回→ロック」「MFA失敗」という主要ユーザージャーニーを押さえており、スコープもログイン機能（基本認証/MFA/試行制限）に概ね整合しています。手順と期待結果もUI要素（#mfaScreen/#dashboard/#loginError/#mfaError）に基づき、WebDriverWaitで可視状態を待ってassertするなどE2Eとして観測可能です。一方でJUnit/Seleniumとして“実行可能”という観点では欠陥があり、Selectを使っているのに import org.openqa.selenium.support.ui.Select; がなくコンパイル不能です。また baseUrl + ""#loginScreen"" はSPA実装次第ではルーティングに影響せず、画面遷移の安定性が不明な点もあります。ロック試験ではrole選択を設定しておらず、前回選択値が残る実装ノート（role未リセット）と衝突して不安定化し得ます。さらに showError() が5秒でhidden付与という実装ノートに対し、同一 #loginError の再表示を待つだけで状態リセットを考慮していないため、環境によっては待機/取得が不安定になり得ます。(B)では試行回数カウンタのリセット手段不明、監査ログ検証手段不明など実行上の前提/不足を明示している点は加点要素です。",True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,False,False,False,True
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_5,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_5\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_5\case-001\SecureBankLoginE2ETest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-login.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,1.0,0.8,0.6,0.83,pass,0,[],"(A)→(B)の順で出力し、JUnit5+Selenium4の単一クラスに2〜3件（3件）の代表テストを実装、@BeforeEach/@AfterEach、WebDriverWait利用、Thread.sleepなし、BASE_URL優先＋localhostフォールバック、ChromeDriver前提など必須条件に概ね準拠している。各テストも概ね1シナリオで、期待結果をassertで検証している。一方でJavaコードがコンパイルできない可能性が高く、Selectを使用しているのに import org.openqa.selenium.support.ui.Select; が欠落している点は大きな不備。また baseUrl + ""#loginScreen"" のURL指定は通常の遷移としては不安定になり得る（パスがUI仕様で明確でない）など、実行可能性/忠実性に小さな懸念がある。","提案されている3本は、入力仕様で重要視されているログインの主要ユーザージャーニー（正常系: 基本認証→MFA→ダッシュボード、異常系: 認証失敗→3回目ロック、異常系: MFA不一致）を押さえており代表性は高い。各テストはUI操作が具体的で、#username/#password/#role、ボタン文言「ログイン」「認証」、#mfaScreen/#dashboard/#loginError/#mfaError といった要素に基づく明確な待ち・表示確認・文言/正規表現アサートがあり、WebDriverWaitも使っていて自動化実行性は概ね良い。一方で、Javaコードは Select を使うのに import がなくコンパイル不能になる点が致命的で、実行可能性評価を大きく下げる。また baseUrl + ""#loginScreen"" への遷移は実装依存（通常はパス/ルーティングで #loginScreen を表示）で、(B) でこの前提が明示されていないため不確実性が残る。ロック中の残り秒メッセージは動的で、同一要素(#loginError)が5秒でhidden再付与される実装ノートもあるため、待ち条件の安定性にリスクがあるが、この点は十分に開示されていない。カバレッジ多様性は良いが、入力不足（空欄）や役割不一致などの重要観点は2〜3本制約上未採用で、その未採用理由の明示もない。",True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,False,False,False,True
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_6,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_6\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_6\case-001\SecureBankLoginE2ETest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-login.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,1.0,0.8,0.8,0.88,pass,0,[],(A)→(B)の順で出力され、(B)も明示されており、Javaの ```java``` ブロックでJUnit5+Seleniumの1クラス構成になっている点は要件に合致。テスト数も3件で「2〜3件」条件を満たし、@BeforeEach/@AfterEach と WebDriverWait を使用し、Thread.sleep も使っていない。BASE_URL の環境変数優先＋localhostフォールバック、ChromeDriver使用も入力の必須条件に沿っている。一方で、コード内で Select を使用しているのに import（org.openqa.selenium.support.ui.Select）がなく、このままではコンパイル不能で“JUnitで実行可能”要件を満たさない。またロック試験は1テストに複数観点（3回失敗＋ロック中再試行）を詰め込んでおり「1テスト=1シナリオ」方針からやや逸脱。,ログイン機能（基本認証/MFA/試行制限）に直結するE2Eをちょうど3本に絞れており、正常系（customerでログイン→MFA→dashboard表示）、試行制限（誤PW3回→ロック文言→ロック中メッセージ）、MFA失敗（基本認証成功後に不正コード→#mfaError表示・#mfaScreen維持）と代表性もある。各テストは前提（#loginScreen起点）、操作（入力・役割選択・ボタン押下）、期待結果（#mfaScreen/#dashboard表示、roleBadge文言、loginError/mfaError文言や正規表現）をUIで観測可能な形でassertしており、WebDriverWaitを使ってsleep依存もないため自動化適性は高い。一方でコードとしてはSelectのimport欠落（org.openqa.selenium.support.ui.Select）がありそのままではコンパイル不能になり得る点は実行可能性を下げる。また(B)でロック解除検証未実装、試行回数リセット手段不明、監査ログ検証手段不明などの不足/仮定を明示できているのは良いが、「正規表現で必要（実装済み）」など不整合ではない記述も混ざる。,True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,False,False,False,True
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_7,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_7\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_7\case-001\SecureBankLoginE2ETest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-login.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,1.0,0.8,0.7,0.855,pass,0,[],"(A)→(B)の順で出力され、(B)も3〜6件の箇条書きで存在しており、前置きもなく形式面は概ね準拠。Javaコードも1クラス・JUnit5（org.junit.jupiter）で@Test/@BeforeEach/@AfterEachがあり、Selenium4のWebDriver/ChromeDriverと明示待ちWebDriverWaitを使用し、Thread.sleepも使っていないため同期要件にも合致。テスト数も正常系ログイン+MFA成功、認証失敗3回ロック、MFA不正の計3件で「代表的な2〜3件」「1テスト=1シナリオ」方針に沿っている。一方でコードはSelectを使っているのに import org.openqa.selenium.support.ui.Select; がなく、そのままではコンパイル不能で『JUnitで実行可能』要件に抵触。また driver.get(baseUrl + ""#loginScreen"") はハッシュ遷移前提で、UI構造の initial_screen=""#loginScreen"" とは整合するが、実装がルーティングをどう扱うか不明で安定性にやや懸念が残る。","対象はログイン（基本認証・MFA・試行制限）で、正常系（認証→MFA→#dashboard表示）＋主要な異常系（認証失敗3回でロック、MFAコード不正）という2〜3シナリオ構成になっており代表性は高い。各テストはUI操作（ID/ボタン文言で入力・クリック）とWebDriverWaitによる待機、エラーメッセージ/要素表示のassertがありE2Eとして概ね実行可能。ただしコード上でSelectを使用しているのにimportがなくコンパイル不能になる点が大きな欠陥。またロック試験が同一usernameの失敗回数状態に依存するのに、環境のカウンタ初期化が不明で(B)に記載はあるものの、実行順や再実行で不安定になり得る。さらにdriver.get(baseUrl + ""#loginScreen"")がハッシュ遷移前提で、実装がパス型の場合は失敗する可能性があるが、これも前提の明示が不足気味。(B)は残り回数の動的性、30秒待ち未実装、監査ログ検証手段不明など曖昧点を開示できており加点要素。",True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,False,False,False,True
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_8,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_8\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_8\case-001\SecureBankLoginE2ETest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-login.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,1.0,0.8,0.8,0.88,pass,0,[],(A)→(B)の順で出力し、(B)も明示され、Javaの```java```コードブロック内にJUnit5+SeleniumのE2Eテストを1クラスで提示しており、@BeforeEach/@AfterEach、WebDriverWait使用、Thread.sleep不使用、BASE_URL優先＋localhostフォールバック、ChromeDriver利用など必須条件に概ね準拠している。テスト数も3件で代表的シナリオ（成功、ロック、MFA失敗）に絞れている。一方でコード内でSelectを使用しているのにimport（org.openqa.selenium.support.ui.Select）が欠けており、そのままではコンパイル不能になり得る点が大きな不備。また(B)は箇条書き3〜6件の範囲内だが、1項目が『不足情報』というよりテスト実装方針の説明（正規表現でマッチさせる必要）に寄っており、要件の趣旨からはやや逸れる。,"2〜3本の代表シナリオ（正常ログイン+MFA成功、認証3回失敗→ロック、MFA不正）が対象機能のコアフローに対応しており、UI遷移（#mfaScreen/#dashboard）やエラーメッセージ（loginError/mfaError）も仕様・UI構造コンテキストに沿って具体的に検証している点は高評価。WebDriverWaitや@BeforeEach/@AfterEach、BASE_URLの環境変数優先など必須条件も概ね満たし、観測可能なassertを置けている。一方で、コードとしてはSelectのimport（org.openqa.selenium.support.ui.Select）が欠けておりそのままではコンパイル不能になり得る点が実行可能性を下げる。またロック試験は同一ユーザーの試行回数カウンタが環境で残存すると非決定的になり得るが、(B)でリセット手段不明を明示しているのは透明性として良い。加えてdriver.get(baseUrl + ""#loginScreen"") はURL設計によっては不安定になり得るなど、E2Eの確実性に若干の懸念が残る。",True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,False,False,False,True
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-login_9,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_9\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_9\case-001\SecureBankLoginE2ETest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-login.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,1.0,0.8,0.8,0.88,pass,0,[],"(A)が先にJavaの```java```ブロックで提示され、1クラス構成でJUnit5（org.junit.jupiter）+ Selenium4（WebDriver/ChromeDriver/WebDriverWait）を使用し、@BeforeEach/@AfterEachで初期化とquitがあり、Thread.sleepもなく明示待ち中心で要件に概ね準拠している。テストも3件で『1テスト=1シナリオ』の範囲に収まっており、BASE_URL環境変数優先＋localhostフォールバックも満たす。(B)も3〜6件の箇条書きで不足情報を短く列挙できている。一方でコード内でSelectを使っているのに import（org.openqa.selenium.support.ui.Select）がなく、このままではコンパイル不可になり得る点が大きな不備。またbaseUrl + ""#loginScreen"" のような遷移はアプリ実装次第で不安定になり得るが、指示違反とまでは言いにくい。総合してプロンプト遵守は高いが、実行可能性を損ねる欠落がある。","対象機能（基本認証・MFA・試行制限）に対して3本のE2Eシナリオ（正常ログイン+MFA成功、認証失敗3回でロック、MFA不正）が選ばれており、代表性のある2〜3件に収まっている。各テストは事前条件（baseUrl、ユーザーID/パスワード/role、MFAコード）、操作（入力→ボタン押下）、期待結果（#mfaScreen/#dashboard表示、#roleBadge文言、#loginError/#mfaErrorメッセージの一致や正規表現マッチ）が明確で、WebDriverWaitで観測可能なUI要素に基づくため自動化適性も高い。さらに(B)で残り回数Nの動的性、30秒待ちを省略した点、試行回数リセット手段不明、監査ログ検証手段不明など不足/前提を列挙できている。一方でコードとしてはSelectのimport不足（org.openqa.selenium.support.ui.Select）があり、そのままだとコンパイル不能になり得る点、driver.get(baseUrl + ""#loginScreen"")のようなハッシュ遷移が実装依存で不安定になり得る点は減点要素。",True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,False,False,False,True
